Date,Flow_0h,Flow_1h_P,Flow_2h_P,Rain_1h_P,Rain_2h_P,Level_0h,Level_1h_P,Level_2h_P,Level_2h_F,Level_change
202008111020,6379.358,-195.587,-402.209,0,0,9.78,-0.12,-0.19,9.42,-0.36
202008111030,6345.509,-189.614,-401.325,0,0,9.76,-0.12,-0.19,9.37,-0.39
202008111040,6304.588,-176.023,-390.116,0,0,9.74,-0.12,-0.21,9.34,-0.4
202008111050,6273.157,-181.27,-385.961,0,0,9.72,-0.12,-0.23,9.3,-0.42
202008111100,6244.889,-168.531,-365.846,0,0,9.7,-0.13,-0.23,9.26,-0.44
202008111110,6205.522,-172.972,-364.742,0,0,9.66,-0.15,-0.26,9.22,-0.44
202008111120,6165.265,-172.194,-367.781,0,0,9.62,-0.16,-0.28,9.18,-0.44
202008111130,6140.818,-165.317,-354.931,0.2,0.2,9.59,-0.17,-0.29,9.13,-0.46
202008111140,6107.273,-169.09,-345.113,0.2,0.2,9.55,-0.19,-0.31,9.11,-0.44
202008111150,6081.387,-163.575,-344.845,0.2,0.2,9.52,-0.2,-0.32,9.06,-0.46
202008111200,6049.302,-170.23,-338.761,0.8,0.8,9.48,-0.22,-0.35,9.03,-0.45
202008111210,6015.908,-162.165,-335.137,1,1,9.44,-0.22,-0.37,8.98,-0.46
202008111220,5989.242,-162.55,-334.744,1,1,9.42,-0.2,-0.36,8.95,-0.47
202008111230,5959.548,-166.358,-331.675,0.8,1,9.37,-0.22,-0.39,8.9,-0.47
202008111240,5938.742,-158.924,-328.014,0.8,1,9.34,-0.21,-0.4,8.86,-0.48
202008111250,5908.415,-165.56,-329.135,0.8,1,9.3,-0.22,-0.42,8.82,-0.48
202008111300,5877.108,-159.576,-329.806,0.2,1,9.26,-0.22,-0.44,8.78,-0.48
202008111310,5850.591,-161.654,-323.819,0,1,9.22,-0.22,-0.44,8.73,-0.49
202008111320,5820.152,-163.94,-326.49,0,1,9.18,-0.24,-0.44,8.69,-0.49
202008111330,5795.973,-152.126,-318.484,0,0.8,9.13,-0.24,-0.46,8.65,-0.48
202008111340,5768.512,-161.293,-320.217,0,0.8,9.11,-0.23,-0.44,8.61,-0.5
202008111350,5746.25,-148.932,-314.492,0,0.8,9.06,-0.24,-0.46,8.55,-0.51
202008111400,5714.558,-162.149,-321.725,0,0.2,9.03,-0.23,-0.45,8.51,-0.52
202008111410,5684.233,-157.474,-319.128,0,0,8.98,-0.24,-0.46,8.47,-0.51
202008111420,5661.228,-148.124,-312.064,0,0,8.95,-0.23,-0.47,8.43,-0.52
202008111430,5630.413,-159.38,-311.506,0,0,8.9,-0.23,-0.47,8.38,-0.52
202008111440,5608.936,-157.056,-318.349,0,0,8.86,-0.25,-0.48,8.34,-0.52
202008111450,5584.596,-168.693,-317.625,0,0,8.82,-0.24,-0.48,8.3,-0.52
202008111500,5550.618,-156.03,-318.179,0,0,8.78,-0.25,-0.48,8.26,-0.52
202008111510,5532.107,-167.325,-324.799,0,0,8.73,-0.25,-0.49,8.2,-0.53
202008111520,5499.935,-174.781,-322.905,0,0,8.69,-0.26,-0.49,8.17,-0.52
202008111530,5481.481,-174.128,-333.508,0,0,8.65,-0.25,-0.48,8.12,-0.53
202008111540,5446.787,-171.564,-328.62,0,0,8.61,-0.25,-0.5,8.08,-0.53
202008111550,5427.122,-170.819,-339.512,0,0,8.55,-0.27,-0.51,8.04,-0.51
202008111600,5402.494,-177.933,-333.963,0,0,8.51,-0.27,-0.52,8,-0.51
202008111610,5372.727,-174.301,-341.626,0,0,8.47,-0.26,-0.51,7.96,-0.51
202008111620,5342.879,-167.743,-342.524,0,0,8.43,-0.26,-0.52,7.92,-0.51
202008111630,5312.788,-170.619,-344.747,0,0,8.38,-0.27,-0.52,7.88,-0.5
202008111640,5290.757,-174.104,-345.668,0,0,8.34,-0.27,-0.52,7.83,-0.51
202008111650,5259.797,-175.819,-346.638,0,0,8.3,-0.25,-0.52,7.79,-0.51
202008111700,5227.713,-176.396,-354.329,0,0,8.26,-0.25,-0.52,7.75,-0.51
202008111710,5198.599,-176.258,-350.559,0,0,8.2,-0.27,-0.53,7.7,-0.5
202008111720,5171.315,-178.006,-345.749,0,0,8.17,-0.26,-0.52,7.66,-0.51
202008111730,5141.969,-180.29,-350.909,0,0,8.12,-0.26,-0.53,7.62,-0.5
202008111740,5112.824,-175.794,-349.898,0,0,8.08,-0.26,-0.53,7.57,-0.51
202008111750,5085.496,-169.948,-345.767,0,0,8.04,-0.26,-0.51,7.54,-0.5
202008111800,5059.97,-169.821,-346.217,0,0,8,-0.26,-0.51,7.5,-0.5
202008111810,5027.98,-169.389,-345.647,0,0,7.96,-0.24,-0.51,7.46,-0.5
202008111820,4997.211,-174.693,-352.699,0,0,7.92,-0.25,-0.51,7.41,-0.51
202008111830,4966.15,-169.031,-349.321,0,0,7.88,-0.24,-0.5,7.37,-0.51
202008111840,4936.428,-169.932,-345.726,0,0,7.83,-0.25,-0.51,7.33,-0.5
202008111850,4909.238,-174.565,-344.513,0,0,7.79,-0.25,-0.51,7.3,-0.49
202008111900,4881.964,-172.444,-342.265,0,0,7.75,-0.25,-0.51,7.26,-0.49
202008111910,4847.69,-179.118,-348.507,0,0,7.7,-0.26,-0.5,7.21,-0.49
202008111920,4821.417,-178.964,-353.657,0,0,7.66,-0.26,-0.51,7.18,-0.48
202008111930,4796.202,-178.958,-347.989,0,0,7.62,-0.26,-0.5,7.14,-0.48
202008111940,4766.607,-176.321,-346.253,0,0,7.57,-0.26,-0.51,7.1,-0.47
202008111950,4739.849,-179.415,-353.98,0,0,7.54,-0.25,-0.5,7.06,-0.48
202008112000,4707.271,-178.688,-351.132,0,0,7.5,-0.25,-0.5,7.02,-0.48
202008112010,4678.659,-182.17,-361.288,0,0,7.46,-0.24,-0.5,6.98,-0.48
202008112020,4651.485,-177.866,-356.83,0,0,7.41,-0.25,-0.51,6.94,-0.47
202008112030,4621.637,-177.246,-356.204,0,0,7.37,-0.25,-0.51,6.9,-0.47
202008112040,4594.163,-190.961,-367.282,0,0,7.33,-0.24,-0.5,6.85,-0.48
202008112050,4560.731,-194.794,-374.209,0,0,7.3,-0.24,-0.49,6.81,-0.49
202008112100,4528.307,-200.01,-378.698,0,0,7.26,-0.24,-0.49,6.76,-0.5
202008112110,4499.701,-200.802,-382.972,0,0,7.21,-0.25,-0.49,6.72,-0.49
202008112120,4475.164,-217.067,-394.933,0,0,7.18,-0.23,-0.48,6.67,-0.51
202008112130,4442.222,-226.215,-403.461,0,0,7.14,-0.23,-0.48,6.62,-0.52
202008112140,4415.475,-235.647,-426.608,0,0,7.1,-0.23,-0.47,6.58,-0.52
202008112150,4378.561,-245.441,-440.235,0,0,7.06,-0.24,-0.48,6.53,-0.53
202008112200,4350.441,-266.048,-466.058,0,0,7.02,-0.24,-0.48,6.48,-0.54
202008112210,4322.455,-277.935,-478.737,0,0,6.98,-0.23,-0.48,6.43,-0.55
202008112220,4284.203,-282.175,-499.242,0,0,6.94,-0.24,-0.47,6.38,-0.56
202008112230,4247.428,-301.942,-528.157,0,0,6.9,-0.24,-0.47,6.33,-0.57
202008112240,4215.465,-311.008,-546.655,0,0,6.85,-0.25,-0.48,6.28,-0.57
202008112250,4177.759,-321.031,-566.472,0,0,6.81,-0.25,-0.49,6.22,-0.59
202008112300,4133.374,-322.777,-588.825,0,0,6.76,-0.26,-0.5,6.17,-0.59
202008112310,4096.24,-332.59,-610.525,0,0,6.72,-0.26,-0.49,6.11,-0.61
202008112320,4048.556,-335.034,-617.209,0,0,6.67,-0.27,-0.51,6.06,-0.61
202008112330,4001.987,-335.972,-637.914,0,0,6.62,-0.28,-0.52,6,-0.62
202008112340,3949.417,-331.249,-642.257,0,0,6.58,-0.27,-0.52,5.95,-0.63
202008112350,3899.824,-327.196,-648.227,0,0,6.53,-0.28,-0.53,5.9,-0.63
202008112400,3851.199,-327.043,-649.82,0,0,6.48,-0.28,-0.54,5.84,-0.64
202008120010,3794.298,-315.097,-647.687,0,0,6.43,-0.29,-0.55,5.78,-0.65
202008120020,3737.548,-309.349,-644.383,0,0,6.38,-0.29,-0.56,5.73,-0.65
202008120030,3680.956,-290.336,-626.308,0,0,6.33,-0.29,-0.57,5.68,-0.65
202008120040,3626.64,-281.234,-612.483,0,0,6.28,-0.3,-0.57,5.63,-0.65
202008120050,3567.234,-269.171,-596.367,0,0,6.22,-0.31,-0.59,5.58,-0.64
202008120100,3516.165,-245.789,-572.832,0,0,6.17,-0.31,-0.59,5.52,-0.65
202008120110,3458.326,-231.954,-547.051,0,0,6.11,-0.32,-0.61,5.49,-0.62
202008120120,3406.299,-216.515,-525.864,0,0,6.06,-0.32,-0.61,5.43,-0.63
202008120130,3353.76,-205.316,-495.652,0,0,6,-0.33,-0.62,5.39,-0.61
202008120140,3299.597,-189.385,-470.619,0,0,5.95,-0.33,-0.63,5.35,-0.6
202008120150,3252.137,-168.211,-437.382,0,0,5.9,-0.32,-0.63,5.3,-0.6
202008120200,3206.816,-163.437,-409.226,0,0,5.84,-0.33,-0.64,5.26,-0.58
202008120210,3167.99,-150.651,-382.605,0,0,5.78,-0.33,-0.65,5.21,-0.57
202008120220,3125.065,-137.515,-354.03,0,0,5.73,-0.33,-0.65,5.18,-0.55
202008120230,3084.589,-125.87,-331.186,0,0,5.68,-0.32,-0.65,5.15,-0.53
202008120240,3053.808,-117.391,-306.776,0,0,5.63,-0.32,-0.65,5.11,-0.52
202008120250,3020.183,-111.916,-280.127,0,0,5.58,-0.32,-0.64,5.07,-0.51
202008120300,2990.301,-100.357,-263.794,0,0,5.52,-0.32,-0.65,5.04,-0.48
202008120310,2962.674,-91.543,-242.194,0,0,5.49,-0.29,-0.62,5.01,-0.48
202008120320,2935.68,-87.189,-224.704,0,0,5.43,-0.3,-0.63,4.98,-0.45
202008120330,2916.378,-78.897,-204.767,0,0,5.39,-0.29,-0.61,4.94,-0.45
202008120340,2890.371,-70.799,-188.19,0,0,5.35,-0.28,-0.6,4.93,-0.42
202008120350,2869.532,-70.128,-182.044,0,0,5.3,-0.28,-0.6,4.91,-0.39
202008120400,2852.786,-62.991,-163.348,0,0,5.26,-0.26,-0.58,4.88,-0.38
202008120410,2836.804,-59.52,-151.063,0,0,5.21,-0.28,-0.57,4.86,-0.35
202008120420,2818.289,-54.958,-142.147,0,0,5.18,-0.25,-0.55,4.83,-0.35
202008120430,2804.462,-59.316,-138.213,0,0,5.15,-0.24,-0.53,4.81,-0.34
202008120440,2790.014,-55.247,-126.046,0,0,5.11,-0.24,-0.52,4.8,-0.31
202008120450,2777.989,-46.96,-117.088,0,0,5.07,-0.23,-0.51,4.76,-0.31
202008120500,2765.597,-51.204,-114.195,0,0,5.04,-0.22,-0.48,4.76,-0.28
202008120510,2757.907,-48.347,-107.867,0,0,5.01,-0.2,-0.48,4.73,-0.28
202008120520,2747.49,-47.331,-102.289,0,0,4.98,-0.2,-0.45,4.72,-0.26
202008120530,2734.334,-40.92,-100.236,0,0,4.94,-0.21,-0.45,4.7,-0.24
202008120540,2727.023,-42.092,-97.339,0,0,4.93,-0.18,-0.42,4.69,-0.24
202008120550,2718.469,-44.714,-91.674,0,0,4.91,-0.16,-0.39,4.67,-0.24
202008120600,2710.639,-34.855,-86.059,0,0,4.88,-0.16,-0.38,4.64,-0.24
202008120610,2698.591,-41.071,-89.418,0,0,4.86,-0.15,-0.35,4.63,-0.23
202008120620,2692.243,-39.609,-86.94,0,0,4.83,-0.15,-0.35,4.62,-0.21
202008120630,2687.374,-39.85,-80.77,0,0,4.81,-0.13,-0.34,4.61,-0.2
202008120640,2675.819,-37.341,-79.433,0,0,4.8,-0.13,-0.31,4.58,-0.22
202008120650,2670.122,-36.744,-81.458,0,0,4.76,-0.15,-0.31,4.58,-0.18
202008120700,2663.308,-39.187,-74.042,0,0,4.76,-0.12,-0.28,4.56,-0.2
202008120710,2657.671,-35.344,-76.415,0,0,4.73,-0.13,-0.28,4.55,-0.18
202008120720,2650.151,-38.473,-78.082,0,0,4.72,-0.11,-0.26,4.53,-0.19
202008120730,2642.66,-35.812,-75.662,0,0,4.7,-0.11,-0.24,4.52,-0.18
202008120740,2640.964,-37.148,-74.489,0,0,4.69,-0.11,-0.24,4.5,-0.19
202008120750,2629.051,-39.815,-76.559,0,0,4.67,-0.09,-0.24,4.49,-0.18
202008120800,2623.699,-41.326,-80.513,0,0,4.64,-0.12,-0.24,4.47,-0.17
202008120810,2617.821,-37.885,-73.229,0,0,4.63,-0.1,-0.23,4.46,-0.17
202008120820,2612.81,-41.105,-79.578,0,0,4.62,-0.1,-0.21,4.45,-0.17
202008120830,2605.916,-43.138,-78.95,0,0,4.61,-0.09,-0.2,4.43,-0.18
202008120840,2601.777,-39.498,-76.646,0,0,4.58,-0.11,-0.22,4.42,-0.16
202008120850,2593.707,-36.289,-76.104,0,0,4.58,-0.09,-0.18,4.42,-0.16
202008120900,2585.226,-37.01,-78.336,0,0,4.56,-0.08,-0.2,4.4,-0.16
202008120910,2582.009,-36.29,-74.175,0,0,4.55,-0.08,-0.18,4.39,-0.16
202008120920,2575.662,-29.879,-70.984,0,0,4.53,-0.09,-0.19,4.38,-0.15
202008120930,2566.101,-35.261,-78.399,0,0,4.52,-0.09,-0.18,4.37,-0.15
202008120940,2560.451,-37.452,-76.95,0,0,4.5,-0.08,-0.19,4.35,-0.15
202008120950,2555.822,-39.901,-76.19,0,0,4.49,-0.09,-0.18,4.35,-0.14
202008121000,2544.121,-40.104,-77.114,0,0,4.47,-0.09,-0.17,4.33,-0.14
202008121010,2538.871,-41.211,-77.501,0,0,4.46,-0.09,-0.17,4.32,-0.14
202008121020,2536.164,-44.197,-74.076,0,0,4.45,-0.08,-0.17,4.31,-0.14
202008121030,2529.812,-42.693,-77.954,0,0,4.43,-0.09,-0.18,4.3,-0.13
202008121040,2523.441,-48.547,-85.999,0,0,4.42,-0.08,-0.16,4.29,-0.13
202008121050,2519.532,-43.759,-83.66,0,0,4.42,-0.07,-0.16,4.28,-0.14
202008121100,2514.242,-44.39,-84.494,0,0,4.4,-0.07,-0.16,4.27,-0.13
202008121110,2503.61,-47.547,-88.758,0,0,4.39,-0.07,-0.16,4.25,-0.14
202008121120,2498.712,-41.332,-85.529,0,0,4.38,-0.07,-0.15,4.24,-0.14
202008121130,2489.911,-48.868,-91.561,0,0,4.37,-0.06,-0.15,4.22,-0.15
202008121140,2483.337,-40.957,-89.504,0,0,4.35,-0.07,-0.15,4.22,-0.13
202008121150,2478.321,-47.468,-91.227,0,0,4.35,-0.07,-0.14,4.21,-0.14
202008121200,2470.045,-45.828,-90.218,0,0,4.33,-0.07,-0.14,4.2,-0.13
202008121210,2460.917,-51.037,-98.584,0,0,4.32,-0.07,-0.14,4.19,-0.13
202008121220,2450.165,-55.701,-97.033,0,0,4.31,-0.07,-0.14,4.19,-0.12
202008121230,2446.152,-46.36,-95.228,0,0,4.3,-0.07,-0.13,4.17,-0.13
202008121240,2438.947,-49.027,-89.984,0,0,4.29,-0.06,-0.13,4.16,-0.13
202008121250,2430.774,-49.251,-96.719,0,0,4.28,-0.07,-0.14,4.15,-0.13
202008121300,2428.713,-49.049,-94.877,0,0,4.27,-0.06,-0.13,4.14,-0.13
202008121310,2412.049,-45.859,-96.896,0,0,4.25,-0.07,-0.14,4.12,-0.13
202008121320,2409.208,-45.39,-101.091,0,0,4.24,-0.07,-0.14,4.11,-0.13
202008121330,2398.684,-47.971,-94.331,0,0,4.22,-0.08,-0.15,4.1,-0.12
202008121340,2393.119,-49.564,-98.591,0,0,4.22,-0.07,-0.13,4.08,-0.14
202008121350,2379.737,-45.128,-94.379,0,0,4.21,-0.07,-0.14,4.07,-0.14
202008121400,2373.012,-50.95,-99.999,0,0,4.2,-0.07,-0.13,4.07,-0.13
202008121410,2365.689,-45.419,-91.278,0,0,4.19,-0.06,-0.13,4.06,-0.13
202008121420,2360.181,-45.182,-90.572,0,0,4.19,-0.05,-0.12,4.05,-0.14
202008121430,2349.433,-47.144,-95.115,0,0,4.17,-0.05,-0.13,4.03,-0.14
202008121440,2344.07,-44.799,-94.363,0,0,4.16,-0.06,-0.13,4.03,-0.13
202008121450,2333.878,-44.286,-89.414,0,0,4.15,-0.06,-0.13,4.02,-0.13
202008121500,2327.622,-46.931,-97.881,0,0,4.14,-0.06,-0.13,4,-0.14
202008121510,2317.718,-44.442,-89.861,0,0,4.12,-0.07,-0.13,3.99,-0.13
202008121520,2310.617,-47.81,-92.992,0,0,4.11,-0.08,-0.13,3.98,-0.13
202008121530,2304.305,-45.202,-92.346,0,0,4.1,-0.07,-0.12,3.97,-0.13
202008121540,2293.12,-43.385,-88.184,0,0,4.08,-0.08,-0.14,3.96,-0.12
202008121550,2288.459,-45.313,-89.599,0,0,4.07,-0.08,-0.14,3.94,-0.13
202008121600,2282.44,-41.409,-88.34,0,0,4.07,-0.07,-0.13,3.93,-0.14
202008121610,2270.574,-45.829,-90.271,0,0,4.06,-0.06,-0.13,3.92,-0.14
202008121620,2265.818,-42.565,-90.375,0,0,4.05,-0.06,-0.14,3.91,-0.14
202008121630,2260.019,-37.79,-82.992,0,0,4.03,-0.07,-0.14,3.9,-0.13
202008121640,2246.189,-49.326,-92.711,0,0,4.03,-0.05,-0.13,3.89,-0.14
202008121650,2244.017,-46.58,-91.893,0,0,4.02,-0.05,-0.13,3.89,-0.13
202008121700,2234.63,-46.686,-88.095,0,0,4,-0.07,-0.14,3.87,-0.13
202008121710,2225.372,-50.751,-96.58,0,0,3.99,-0.07,-0.13,3.86,-0.13
202008121720,2222.433,-51.623,-94.188,0,0,3.98,-0.07,-0.13,3.85,-0.13
202008121730,2214.706,-54.908,-92.698,0,0,3.97,-0.06,-0.13,3.83,-0.14
202008121740,2204.78,-47.208,-96.534,0,0,3.96,-0.07,-0.12,3.83,-0.13
202008121750,2198.188,-49.496,-96.076,0,0,3.94,-0.08,-0.13,3.81,-0.13
202008121800,2192.065,-47.356,-94.042,0,0,3.93,-0.07,-0.14,3.8,-0.13
202008121810,2187.582,-43.185,-93.936,0,0,3.92,-0.07,-0.14,3.79,-0.13
202008121820,2173.107,-42.777,-94.4,0,0,3.91,-0.07,-0.14,3.78,-0.13
202008121830,2168.126,-43.295,-98.203,0,0,3.9,-0.07,-0.13,3.77,-0.13
202008121840,2158.094,-43.857,-91.065,0,0,3.89,-0.07,-0.14,3.76,-0.13
202008121850,2147.437,-42.802,-92.298,0,0,3.89,-0.05,-0.13,3.75,-0.14
202008121900,2140.442,-44.159,-91.515,0,0,3.87,-0.06,-0.13,3.74,-0.13
202008121910,2132.674,-44.71,-87.895,0,0,3.86,-0.06,-0.13,3.73,-0.13
202008121920,2125.899,-42.409,-85.186,0,0,3.85,-0.06,-0.13,3.72,-0.13
202008121930,2118.63,-40.141,-83.436,0,0,3.83,-0.07,-0.14,3.71,-0.12
202008121940,2110.738,-42.276,-86.133,0,0,3.83,-0.06,-0.13,3.7,-0.13
202008121950,2104.252,-42.501,-85.303,0,0,3.81,-0.08,-0.13,3.68,-0.13
202008122000,2097.665,-44.736,-88.895,0,0,3.8,-0.07,-0.13,3.67,-0.13
202008122010,2089.379,-40.076,-84.786,0,0,3.79,-0.07,-0.13,3.66,-0.13
202008122020,2082.042,-47.386,-89.795,0,0,3.78,-0.07,-0.13,3.64,-0.14
202008122030,2075.828,-52.069,-92.21,0,0,3.77,-0.06,-0.13,3.64,-0.13
202008122040,2066.579,-52.44,-94.716,0,0,3.76,-0.07,-0.13,3.62,-0.14
202008122050,2059.542,-59.394,-101.895,0,0,3.75,-0.06,-0.14,3.6,-0.15
202008122100,2055.256,-66.284,-111.02,0,0,3.74,-0.06,-0.13,3.58,-0.16
202008122110,2049.238,-87.349,-127.425,0,0,3.73,-0.06,-0.13,3.56,-0.17
202008122120,2039.766,-94.613,-141.999,0,0,3.72,-0.06,-0.13,3.53,-0.19
202008122130,2033.327,-107.489,-159.558,0,0,3.71,-0.06,-0.12,3.51,-0.2
202008122140,2021.843,-121.433,-173.873,0,0,3.7,-0.06,-0.13,3.49,-0.21
202008122150,2019.466,-139.502,-198.896,0,0,3.68,-0.07,-0.13,3.47,-0.21
202008122200,2007.87,-150.343,-216.627,0,0,3.67,-0.07,-0.13,3.43,-0.24
202008122210,1997.169,-158.497,-245.846,0,0,3.66,-0.07,-0.13,3.4,-0.26
202008122220,1987.326,-173.628,-268.241,0,0,3.64,-0.08,-0.14,3.38,-0.26
202008122230,1973.933,-179.247,-286.736,0,0,3.64,-0.07,-0.13,3.35,-0.29
202008122240,1955.559,-184.781,-306.214,0,0,3.62,-0.08,-0.14,3.32,-0.3
202008122250,1932.117,-184.591,-324.093,0,0,3.6,-0.08,-0.15,3.28,-0.32
202008122300,1913.257,-181.227,-331.57,0,0,3.58,-0.09,-0.16,3.26,-0.32
202008122310,1889.68,-177.267,-335.764,0,0,3.56,-0.1,-0.17,3.23,-0.33
202008122320,1865.893,-166.772,-340.4,0,0,3.53,-0.11,-0.19,3.2,-0.33
202008122330,1834.431,-158.792,-338.039,0,0,3.51,-0.13,-0.2,3.16,-0.35
202008122340,1805.216,-155.003,-339.784,0,0,3.49,-0.13,-0.21,3.15,-0.34
202008122350,1773.62,-142.667,-327.258,0,0,3.47,-0.13,-0.21,3.12,-0.35
202008122400,1739.629,-137.084,-318.311,0,0,3.43,-0.15,-0.24,3.09,-0.34
202008130010,1710.433,-126.247,-303.514,0,0,3.4,-0.16,-0.26,3.07,-0.33
202008130020,1681.112,-116.706,-283.478,0,0,3.38,-0.15,-0.26,3.04,-0.34
202008130030,1649.84,-107.998,-266.79,0,0,3.35,-0.16,-0.29,3.03,-0.32
202008130040,1623.989,-95.431,-250.434,0,0,3.32,-0.17,-0.3,3,-0.32
202008130050,1596.353,-85.273,-227.94,0,0,3.28,-0.19,-0.32,2.98,-0.3
202008130100,1572.857,-75.624,-212.708,0,0,3.26,-0.17,-0.32,2.96,-0.3
202008130110,1551.641,-67.715,-193.962,0,0,3.23,-0.17,-0.33,2.94,-0.29
202008130120,1526.109,-57.98,-174.686,0,0,3.2,-0.18,-0.33,2.93,-0.27
202008130130,1507.173,-53.22,-161.218,0,0,3.16,-0.19,-0.35,2.92,-0.24
202008130140,1486.905,-43.235,-138.666,0,0,3.15,-0.17,-0.34,2.9,-0.25
202008130150,1470.106,-40.709,-125.982,0,0,3.12,-0.16,-0.35,2.89,-0.23
202008130200,1456.151,-30.876,-106.5,0,0,3.09,-0.17,-0.34,2.88,-0.21
202008130210,1443.643,-29.885,-97.6,0,0,3.07,-0.16,-0.33,2.87,-0.2
202008130220,1430.678,-26.386,-84.366,0,0,3.04,-0.16,-0.34,2.86,-0.18
202008130230,1421.9,-20.145,-73.365,0,0,3.03,-0.13,-0.32,2.85,-0.18
202008130240,1411.281,-23.679,-66.914,0,0,3,-0.15,-0.32,2.84,-0.16
202008130250,1402.391,-18.878,-59.587,0,0,2.98,-0.14,-0.3,2.83,-0.15
202008130300,1398.171,-19.142,-50.018,0,0,2.96,-0.13,-0.3,2.83,-0.13
202008130310,1390.423,-12.093,-41.978,0,0,2.94,-0.13,-0.29,2.82,-0.12
202008130320,1387.443,-12.551,-38.937,0,0,2.93,-0.11,-0.27,2.81,-0.12
202008130330,1381.191,-11.831,-31.976,0,0,2.92,-0.11,-0.24,2.81,-0.11
202008130340,1380.405,-7.347,-31.026,0,0,2.9,-0.1,-0.25,2.81,-0.09
202008130350,1372.506,-8.91,-27.788,0,0,2.89,-0.09,-0.23,2.8,-0.09
202008130400,1371.785,-9.891,-29.033,0,0,2.88,-0.08,-0.21,2.8,-0.08
202008130410,1370.278,-8.713,-20.806,0,0,2.87,-0.07,-0.2,2.8,-0.07
202008130420,1363.764,-9.761,-22.312,0,0,2.86,-0.07,-0.18,2.79,-0.07
202008130430,1362.313,-9.303,-21.134,0,0,2.85,-0.07,-0.18,2.79,-0.06
202008130440,1361.263,-8.321,-15.668,0,0,2.84,-0.06,-0.16,2.78,-0.06
202008130450,1360.413,-5.307,-14.217,0,0,2.83,-0.06,-0.15,2.78,-0.05
202008130500,1359.234,-5.661,-15.552,0,0,2.83,-0.05,-0.13,2.78,-0.05
202008130510,1358.447,-6.447,-15.16,0,0,2.82,-0.05,-0.12,2.77,-0.05
202008130520,1356.417,-5.126,-14.887,0,0,2.81,-0.05,-0.12,2.77,-0.04
202008130530,1353.403,-7.025,-16.328,0,0,2.81,-0.04,-0.11,2.77,-0.04
202008130540,1351.372,-7.905,-16.226,0,0,2.81,-0.03,-0.09,2.77,-0.04
202008130550,1351.7,-11.103,-16.41,0,0,2.8,-0.03,-0.09,2.76,-0.04
202008130600,1349.473,-9.017,-14.678,0,0,2.8,-0.03,-0.08,2.76,-0.04
202008130610,1349.144,-11.528,-17.975,0,0,2.8,-0.02,-0.07,2.76,-0.04
202008130620,1348.096,-10.727,-15.853,0,0,2.79,-0.02,-0.07,2.75,-0.04
202008130630,1348.096,-10.597,-17.622,0,0,2.79,-0.02,-0.06,2.75,-0.04
202008130640,1345.711,-11.082,-18.987,0,0,2.78,-0.03,-0.06,2.75,-0.03
202008130650,1345.253,-8.828,-19.931,0,0,2.78,-0.02,-0.05,2.75,-0.03
202008130700,1344.347,-11.422,-20.439,0,0,2.78,-0.02,-0.05,2.75,-0.03
202008130710,1342.119,-10.696,-22.224,0,0,2.77,-0.03,-0.05,2.74,-0.03
202008130720,1340.191,-11.955,-22.682,0,0,2.77,-0.02,-0.04,2.74,-0.03
202008130730,1336.993,-10.906,-21.503,0,0,2.77,-0.02,-0.04,2.74,-0.03
202008130740,1336.694,-9.018,-20.1,0,0,2.77,-0.01,-0.04,2.74,-0.03
202008130750,1333.725,-10.067,-18.895,0,0,2.76,-0.02,-0.04,2.74,-0.02
202008130800,1333.62,-9.272,-20.694,0,0,2.76,-0.02,-0.04,2.73,-0.03
202008130810,1331.522,-8.708,-19.404,0,0,2.76,-0.01,-0.04,2.73,-0.03
202008130820,1329.109,-7.239,-19.194,0,0,2.75,-0.02,-0.04,2.73,-0.02
202008130830,1328.165,-13.253,-24.159,0,0,2.75,-0.02,-0.04,2.73,-0.02
202008130840,1325.272,-16.771,-25.789,0,0,2.75,-0.02,-0.03,2.73,-0.02
202008130850,1323.029,-16.772,-26.839,0,0,2.75,-0.01,-0.03,2.72,-0.03
202008130900,1321.665,-15.304,-24.576,0,0,2.75,-0.01,-0.03,2.72,-0.03
202008130910,1320.616,-13.73,-22.438,0,0,2.74,-0.02,-0.03,2.72,-0.02
202008130920,1320.091,-15.093,-22.332,0,0,2.74,-0.01,-0.03,2.71,-0.03
202008130930,1318.098,-11.899,-25.152,0,0,2.74,-0.01,-0.03,2.71,-0.03
202008130940,1316,-11.246,-28.017,0,0,2.74,-0.01,-0.03,2.71,-0.03
202008130950,1314.321,-11.666,-28.438,0,0,2.74,-0.01,-0.02,2.71,-0.03
202008131000,1314.426,-10.826,-26.13,0,0,2.73,-0.02,-0.03,2.7,-0.03
202008131010,1307.363,-11.77,-25.5,0,0,2.73,-0.01,-0.03,2.7,-0.03
202008131020,1303.32,-11.141,-26.234,0,0,2.73,-0.01,-0.02,2.7,-0.03
202008131030,1301.326,-14.561,-26.46,0,0,2.73,-0.01,-0.02,2.7,-0.03
202008131040,1300.696,-12.325,-23.571,0,0,2.73,-0.01,-0.02,2.7,-0.03
202008131050,1300.591,-10.225,-21.891,0,0,2.72,-0.02,-0.03,2.69,-0.03
202008131100,1299.333,-12.219,-23.045,0,0,2.72,-0.01,-0.03,2.69,-0.03
202008131110,1295.464,-10.526,-22.296,0,0,2.72,-0.01,-0.02,2.69,-0.03
202008131120,1292.074,-14.964,-26.105,0,0,2.71,-0.02,-0.03,2.68,-0.03
